config,model,mae,rmse,epochs,window,hidden_size,lr,batch_size
crypto,GRU,0.0389454245553232,0.053226812385529496,20,3,128,0.0005,32
crypto,CNN,0.04140860558361821,0.05649689318590695,20,3,128,0.0005,32
crypto,LSTM,0.03815926421215987,0.05208231411323365,20,3,256,0.001,8
crypto,LSTM_Attn,0.03805470135242005,0.05215665925480474,20,3,256,0.001,8
crypto,GRU,0.038381899751396525,0.05244533976306573,20,3,256,0.001,8
crypto,CNN,0.053067640817952524,0.07520545847571838,20,3,256,0.001,8
crypto,LSTM,0.03823260391859479,0.052286822930691916,20,3,256,0.001,16
crypto,LSTM_Attn,0.03858019327893089,0.0526507883282951,20,3,256,0.001,16
crypto,GRU,0.03808197453894837,0.05214467772783204,20,3,256,0.001,16
crypto,CNN,0.043956473166810305,0.059358495583856696,20,3,256,0.001,16
crypto,LSTM,0.038443945190511385,0.05321751529713437,20,3,256,0.001,32
crypto,LSTM_Attn,0.038116624562879786,0.05256538619228731,20,3,256,0.001,32
crypto,GRU,0.03819036463413249,0.05214424461575184,20,3,256,0.001,32
crypto,CNN,0.04367847800814208,0.06164501983513475,20,3,256,0.001,32
crypto,LSTM,0.03825317959239923,0.05258261297378074,20,3,256,0.0005,8
crypto,LSTM_Attn,0.038297532293625945,0.05251829119016666,20,3,256,0.0005,8
crypto,GRU,0.03898874047112331,0.053400083837834095,20,3,256,0.0005,8
crypto,CNN,0.052190643391725904,0.07872440085446483,20,3,256,0.0005,8
crypto,LSTM,0.038024856175009336,0.05223737314640898,20,3,256,0.0005,16
crypto,LSTM_Attn,0.03841651084345772,0.0526478189958359,20,3,256,0.0005,16
crypto,GRU,0.03799828549230104,0.05196969986273858,20,3,256,0.0005,16
crypto,CNN,0.0401407444584064,0.057065080775090087,20,3,256,0.0005,16
crypto,LSTM,0.03926861024060602,0.05449719634614411,20,3,256,0.0005,32
crypto,LSTM_Attn,0.03978717274564211,0.053730230958549216,20,3,256,0.0005,32
crypto,GRU,0.037283359333840756,0.051572670901204154,20,3,256,0.0005,32
crypto,CNN,0.04692871113391674,0.06435171426612385,20,3,256,0.0005,32
crypto,LSTM,0.03839726739871481,0.05259983523146856,20,7,32,0.001,8
crypto,LSTM_Attn,0.03901330727695433,0.05295821666257759,20,7,32,0.001,8
crypto,GRU,0.0391833791874115,0.053080796463608006,20,7,32,0.001,8
crypto,CNN,0.07956173207870772,0.12257323812329125,20,7,32,0.001,8
crypto,LSTM,0.039494920365702776,0.05360893331197545,20,7,32,0.001,16
crypto,LSTM_Attn,0.03933623849752661,0.053253451462530986,20,7,32,0.001,16
crypto,GRU,0.040142997932768196,0.05484940817775748,20,7,32,0.001,16
crypto,CNN,0.054475192290992444,0.0746794275296225,20,7,32,0.001,16
crypto,LSTM,0.03994768105094614,0.05380081268232311,20,7,32,0.001,32
crypto,LSTM_Attn,0.03931055713556197,0.05318671855835978,20,7,32,0.001,32
crypto,GRU,0.04001041918159866,0.0542079136449191,20,7,32,0.001,32
crypto,CNN,0.055211798589677875,0.08101084972849087,20,7,32,0.001,32
crypto,LSTM,0.03918395591258941,0.053519826119973336,20,7,32,0.0005,8
crypto,LSTM_Attn,0.03889138349918583,0.05286268039917171,20,7,32,0.0005,8
crypto,GRU,0.03871306324059018,0.05272947578646183,20,7,32,0.0005,8
crypto,CNN,0.07275494090420262,0.10399433765112852,20,7,32,0.0005,8
crypto,LSTM,0.03908833015609801,0.05314729189505652,20,7,32,0.0005,16
crypto,LSTM_Attn,0.03878811662066474,0.05274096477226389,20,7,32,0.0005,16
crypto,GRU,0.03928951778553353,0.05361027133404031,20,7,32,0.0005,16
crypto,CNN,0.06572933047960612,0.0998210370565733,20,7,32,0.0005,16
crypto,LSTM,0.03903272710052048,0.053019478299055504,20,7,32,0.0005,32
crypto,LSTM_Attn,0.03915312797073739,0.053088345942347216,20,7,32,0.0005,32
crypto,GRU,0.03896126627400266,0.05304392926329424,20,7,32,0.0005,32
crypto,CNN,0.05139593228659685,0.06848706703764591,20,7,32,0.0005,32
crypto,LSTM,0.038795921224274804,0.05269645994588444,20,7,64,0.001,8
crypto,LSTM_Attn,0.039169620507269,0.0531926284531872,20,7,64,0.001,8
crypto,GRU,0.039395741254916454,0.053780264041032276,20,7,64,0.001,8
crypto,CNN,0.05293491602281375,0.06876224727531692,20,7,64,0.001,8
crypto,LSTM,0.039258505178666275,0.05329845898060873,20,7,64,0.001,16
crypto,LSTM_Attn,0.03917232951754473,0.053111735895956906,20,7,64,0.001,16
crypto,GRU,0.038664689441192134,0.052745546733070775,20,7,64,0.001,16
crypto,CNN,0.05709989874845314,0.08204261240744457,20,7,64,0.001,16
crypto,LSTM,0.039523522684813045,0.05340317965542657,20,7,64,0.001,32
crypto,LSTM_Attn,0.0393595846873608,0.05327478575722205,20,7,64,0.001,32
crypto,GRU,0.03905341751172947,0.05312998428610937,20,7,64,0.001,32
crypto,CNN,0.04477520555964282,0.06244494856012145,20,7,64,0.001,32
crypto,LSTM,0.039340800577819114,0.05329386807811959,20,7,64,0.0005,8
crypto,LSTM_Attn,0.038917137282591885,0.0528651840776848,20,7,64,0.0005,8
crypto,GRU,0.039796982958656885,0.05433423958057627,20,7,64,0.0005,8
crypto,CNN,0.0698490288705517,0.09674353672361437,20,7,64,0.0005,8
crypto,LSTM,0.03899265875011775,0.05315893307078117,20,7,64,0.0005,16
crypto,LSTM_Attn,0.038808372698265765,0.05272730009132518,20,7,64,0.0005,16
crypto,GRU,0.038997978199898996,0.053380816824426004,20,7,64,0.0005,16
crypto,CNN,0.056927674607532744,0.08031578361176007,20,7,64,0.0005,16
crypto,LSTM,0.03961496022951685,0.0538748947636673,20,7,64,0.0005,32
crypto,LSTM_Attn,0.039891056147387506,0.05383475418201871,20,7,64,0.0005,32
crypto,GRU,0.03852022847999233,0.05281272510255308,20,7,64,0.0005,32
crypto,CNN,0.05884738213392125,0.08653002990882352,20,7,64,0.0005,32
crypto,LSTM,0.03862201323024194,0.05309454332107158,20,7,128,0.001,8
crypto,LSTM_Attn,0.03904943229208475,0.0530221591865776,20,7,128,0.001,8
crypto,GRU,0.03916642463415178,0.053409751104333575,20,7,128,0.001,8
crypto,CNN,0.05866484724439799,0.08191586538040323,20,7,128,0.001,8
crypto,LSTM,0.03889065464042993,0.05276057397619573,20,7,128,0.001,16
crypto,LSTM_Attn,0.039255850748184974,0.05314453816910024,20,7,128,0.001,16
crypto,GRU,0.03908471844793673,0.053008762568831996,20,7,128,0.001,16
crypto,CNN,0.0420211431009353,0.05685411603764101,20,7,128,0.001,16
crypto,LSTM,0.03914103565592251,0.0532042353699108,20,7,128,0.001,32
crypto,LSTM_Attn,0.039244020049386444,0.053114109769712536,20,7,128,0.001,32
crypto,GRU,0.03950337262493614,0.05400325343230413,20,7,128,0.001,32
crypto,CNN,0.04664746791329611,0.06426717692220978,20,7,128,0.001,32
crypto,LSTM,0.0392006690695457,0.05318947643990002,20,7,128,0.0005,8
crypto,LSTM_Attn,0.03899460215755593,0.05293790515825902,20,7,128,0.0005,8
crypto,GRU,0.04057286576017943,0.0555603800553829,20,7,128,0.0005,8
crypto,CNN,0.08361099145101812,0.13527863629764011,20,7,128,0.0005,8
crypto,LSTM,0.03970764683686641,0.053873797327093825,20,7,128,0.0005,16
crypto,LSTM_Attn,0.038942332599574817,0.05287100479392002,20,7,128,0.0005,16
crypto,GRU,0.03894418488776113,0.05365874482318702,20,7,128,0.0005,16
crypto,CNN,0.05113818915592485,0.067078201080193,20,7,128,0.0005,16
crypto,LSTM,0.03889141419043447,0.053113086681142556,20,7,128,0.0005,32
crypto,LSTM_Attn,0.039814599114755184,0.05369453630180381,20,7,128,0.0005,32
crypto,GRU,0.039632130858203704,0.053717401730745094,20,7,128,0.0005,32
crypto,CNN,0.04782295302849957,0.06673504965363539,20,7,128,0.0005,32
crypto,LSTM,0.03883923404826214,0.05271675571272918,20,7,256,0.001,8
crypto,LSTM_Attn,0.03897883462067009,0.0529447103918224,20,7,256,0.001,8
crypto,GRU,0.03839201722754149,0.0531577348018928,20,7,256,0.001,8
crypto,CNN,0.10067550365555572,0.15318698693885371,20,7,256,0.001,8
crypto,LSTM,0.038855154774505477,0.05268111677826549,20,7,256,0.001,16
crypto,LSTM_Attn,0.039288156312204864,0.05325614874503463,20,7,256,0.001,16
crypto,GRU,0.03901129235851906,0.053547212914647306,20,7,256,0.001,16
crypto,CNN,0.05424818557247577,0.07598235475585809,20,7,256,0.001,16
crypto,LSTM,0.039295837294683215,0.05341938460075707,20,7,256,0.001,32
crypto,LSTM_Attn,0.039439381262125546,0.05337272628563996,20,7,256,0.001,32
crypto,GRU,0.03884960642939141,0.05279978724213318,20,7,256,0.001,32
crypto,CNN,0.0477981960165584,0.0654167668913978,20,7,256,0.001,32
crypto,LSTM,0.03848944906451765,0.052440784701388896,20,7,256,0.0005,8
crypto,LSTM_Attn,0.03904722495357501,0.05300847861054964,20,7,256,0.0005,8
crypto,GRU,0.038930599016179415,0.05309869518901001,20,7,256,0.0005,8
crypto,CNN,0.0493532549002383,0.068591374516977,20,7,256,0.0005,8
crypto,LSTM,0.03941833150557106,0.05356491416387894,20,7,256,0.0005,16
crypto,LSTM_Attn,0.039111304266152024,0.05304532311987458,20,7,256,0.0005,16
crypto,GRU,0.03905237447787225,0.05306143953312689,20,7,256,0.0005,16
crypto,CNN,0.06510656917453586,0.09419749130099869,20,7,256,0.0005,16
crypto,LSTM,0.03829071514565177,0.05270163182340975,20,7,256,0.0005,32
crypto,LSTM_Attn,0.039792253912606844,0.054183358847303305,20,7,256,0.0005,32
crypto,GRU,0.038758324202966106,0.05282101625833047,20,7,256,0.0005,32
crypto,CNN,0.04626715569418865,0.06698826291218755,20,7,256,0.0005,32
combined,LSTM,0.03736888840586929,0.05165960911417679,5,3,32,0.001,8
combined,LSTM_Attn,0.037651216180494135,0.05171135236380526,5,3,32,0.001,8
combined,GRU,0.038234880284055965,0.052471183129542374,5,3,32,0.001,8
combined,CNN,0.041565563643451674,0.055789194939416184,5,3,32,0.001,8
combined,LSTM,0.03796890147898224,0.05203754499227127,5,3,32,0.001,16
combined,LSTM_Attn,0.03785133395760775,0.0519368666845411,5,3,32,0.001,16
combined,GRU,0.03777196142185347,0.05191247388907888,5,3,32,0.001,16
combined,CNN,0.04554524051013855,0.06138509118469337,5,3,32,0.001,16
combined,LSTM,0.038668736917586106,0.05274150373928414,5,3,32,0.001,32
combined,LSTM_Attn,0.03815678133816388,0.05220736009631174,5,3,32,0.001,32
combined,GRU,0.03800427193939594,0.052134063143296876,5,3,32,0.001,32
combined,CNN,0.043702924242108844,0.05949649488080188,5,3,32,0.001,32
combined,LSTM,0.03802419398779445,0.05197873785566298,5,3,32,0.0005,8
combined,LSTM_Attn,0.037798168384473724,0.05189161279159212,5,3,32,0.0005,8
combined,GRU,0.038220674772548015,0.05231392896284103,5,3,32,0.0005,8
combined,CNN,0.07828808946998869,0.11753747404516898,5,3,32,0.0005,8
combined,LSTM,0.037618573427306144,0.05161467735269991,5,3,32,0.0005,16
combined,LSTM_Attn,0.038343302543049594,0.05231033863850028,5,3,32,0.0005,16
combined,GRU,0.03772076164672613,0.051516990059560744,5,3,32,0.0005,16
combined,CNN,0.04733857618844104,0.06498626290994726,5,3,32,0.0005,16
combined,LSTM,0.03823400317926351,0.05222181034135969,5,3,32,0.0005,32
combined,LSTM_Attn,0.03817139818000548,0.05222284684915192,5,3,32,0.0005,32
combined,GRU,0.03911947986583545,0.053003338528481526,5,3,32,0.0005,32
combined,CNN,0.05709935728719463,0.07945957163353835,5,3,32,0.0005,32
combined,LSTM,0.03741639220078081,0.05156618013714975,5,3,64,0.001,8
combined,LSTM_Attn,0.0382118711444125,0.05232319624670385,5,3,64,0.001,8
combined,GRU,0.03798943002522386,0.05191220113333614,5,3,64,0.001,8
combined,CNN,0.04127193024469607,0.05691957913211005,5,3,64,0.001,8
combined,LSTM,0.038645453706308584,0.05264541128274265,5,3,64,0.001,16
combined,LSTM_Attn,0.03857388199516273,0.05259041466124446,5,3,64,0.001,16
combined,GRU,0.03942981036418399,0.053320541681144175,5,3,64,0.001,16
combined,CNN,0.041272466530838076,0.055065041932491225,5,3,64,0.001,16
combined,LSTM,0.03795683434074422,0.05216969584264336,5,3,64,0.001,32
combined,LSTM_Attn,0.038179982623397564,0.052403405185554995,5,3,64,0.001,32
combined,GRU,0.03823382216882091,0.052435140337413186,5,3,64,0.001,32
combined,CNN,0.043219991552976685,0.0615347390918353,5,3,64,0.001,32
combined,LSTM,0.03734823040202888,0.051723086962719746,5,3,64,0.0005,8
combined,LSTM_Attn,0.037910131347275125,0.05181242853251327,5,3,64,0.0005,8
combined,GRU,0.03773437247990594,0.052057835004286214,5,3,64,0.0005,8
combined,CNN,0.050164049361434086,0.06700279742692748,5,3,64,0.0005,8
combined,LSTM,0.037645386870031175,0.05179971405191335,5,3,64,0.0005,16
combined,LSTM_Attn,0.03764188252305214,0.05183760138998449,5,3,64,0.0005,16
combined,GRU,0.0392265377432442,0.05345243605807298,5,3,64,0.0005,16
combined,CNN,0.050331601945325155,0.06589965533815897,5,3,64,0.0005,16
combined,LSTM,0.037688445837524086,0.051881362206775944,5,3,64,0.0005,32
combined,LSTM_Attn,0.03916951543914167,0.05309142579008866,5,3,64,0.0005,32
combined,GRU,0.03847036837811782,0.05263404751968617,5,3,64,0.0005,32
combined,CNN,0.07114630370618401,0.09470400387197776,5,3,64,0.0005,32
combined,LSTM,0.03748340387942563,0.05191223649703626,5,3,128,0.001,8
combined,LSTM_Attn,0.037769834076754265,0.051856541849751185,5,3,128,0.001,8
combined,GRU,0.03803339583323344,0.05233691353083339,5,3,128,0.001,8
combined,CNN,0.051831620965459194,0.06823542144427754,5,3,128,0.001,8
combined,LSTM,0.03808881431072867,0.052258443687028276,5,3,128,0.001,16
combined,LSTM_Attn,0.037921919164670775,0.05211719539236637,5,3,128,0.001,16
combined,GRU,0.0390761471931136,0.053009702434139626,5,3,128,0.001,16
combined,CNN,0.042675537813537064,0.057298468744431695,5,3,128,0.001,16
combined,LSTM,0.03815882288519651,0.052436780546100674,5,3,128,0.001,32
combined,LSTM_Attn,0.03765622712001188,0.05189110006351524,5,3,128,0.001,32
combined,GRU,0.03881003178368076,0.053091252883477866,5,3,128,0.001,32
combined,CNN,0.04198839801983527,0.05594045513928238,5,3,128,0.001,32
combined,LSTM,0.03746078593063484,0.05160922524643023,5,3,128,0.0005,8
combined,LSTM_Attn,0.03765762135574798,0.05190039982808201,5,3,128,0.0005,8
combined,GRU,0.038336139636993206,0.052642034172019035,5,3,128,0.0005,8
combined,CNN,0.04911530264405855,0.0695588141495384,5,3,128,0.0005,8
combined,LSTM,0.038289133407145265,0.052355184604219715,5,3,128,0.0005,16
combined,LSTM_Attn,0.0411587048804206,0.055004174191403826,5,3,128,0.0005,16
combined,GRU,0.03794439939673885,0.05205934088816275,5,3,128,0.0005,16
combined,CNN,0.051902898984205824,0.07252881126713635,5,3,128,0.0005,16
combined,LSTM,0.03844681629494539,0.052613649685581514,5,3,128,0.0005,32
combined,LSTM_Attn,0.03875137802377781,0.05284170440381352,5,3,128,0.0005,32
combined,GRU,0.03945192620688553,0.05399389851248402,5,3,128,0.0005,32
combined,CNN,0.0544800454431045,0.07036580668865404,5,3,128,0.0005,32
combined,LSTM,0.03758477329700034,0.051813865606090574,5,3,256,0.001,8
combined,LSTM_Attn,0.03796719535721166,0.05240593348248419,5,3,256,0.001,8
combined,GRU,0.03735974859897592,0.05168512961460255,5,3,256,0.001,8
combined,CNN,0.04183635424100858,0.05632756784139056,5,3,256,0.001,8
combined,LSTM,0.03774422386074262,0.05187812032897955,5,3,256,0.001,16
combined,LSTM_Attn,0.03875113462875136,0.05268767328132658,5,3,256,0.001,16
combined,GRU,0.039229781387625215,0.053461920657737826,5,3,256,0.001,16
combined,CNN,0.045838670021213425,0.062128120445519484,5,3,256,0.001,16
combined,LSTM,0.03892423937711225,0.05292430237883565,5,3,256,0.001,32
combined,LSTM_Attn,0.0392426163701289,0.05317697723464834,5,3,256,0.001,32
combined,GRU,0.038774662250961975,0.052740117201480315,5,3,256,0.001,32
combined,CNN,0.06903027812734286,0.10481519286829018,5,3,256,0.001,32
combined,LSTM,0.03804545258264356,0.05197800031180269,5,3,256,0.0005,8
combined,LSTM_Attn,0.03870620881602135,0.05268148374045762,5,3,256,0.0005,8
combined,GRU,0.03679441527847972,0.051155672770496,5,3,256,0.0005,8
combined,CNN,0.050206272140415745,0.06899208165966489,5,3,256,0.0005,8
combined,LSTM,0.038375581888678845,0.052520931548092,5,3,256,0.0005,16
combined,LSTM_Attn,0.03728805980110866,0.05161034610825321,5,3,256,0.0005,16
combined,GRU,0.03800517588125444,0.05214639846823941,5,3,256,0.0005,16
combined,CNN,0.04596944938104265,0.05870810146469734,5,3,256,0.0005,16
combined,LSTM,0.0398416215883077,0.05374199731845756,5,3,256,0.0005,32
combined,LSTM_Attn,0.03787362016414589,0.051972129638337486,5,3,256,0.0005,32
combined,GRU,0.03866970100658522,0.052805657127215924,5,3,256,0.0005,32
combined,CNN,0.05139494357779232,0.07043417750641791,5,3,256,0.0005,32
combined,LSTM,0.03892422332188757,0.05305244598635922,5,7,32,0.001,8
combined,LSTM_Attn,0.03848117594021113,0.05255873801871501,5,7,32,0.001,8
combined,GRU,0.03830672389199246,0.05235152849294165,5,7,32,0.001,8
combined,CNN,0.05144918891684238,0.06854453873204698,5,7,32,0.001,8
combined,LSTM,0.03922321955370553,0.05314502444324828,5,7,32,0.001,16
combined,LSTM_Attn,0.03911139946631722,0.05299338690419088,5,7,32,0.001,16
combined,GRU,0.039153334065120386,0.0530720120673771,5,7,32,0.001,16
combined,CNN,0.0401939044591667,0.05573402188868969,5,7,32,0.001,16
combined,LSTM,0.03915031159399398,0.05308142864935613,5,7,32,0.001,32
combined,LSTM_Attn,0.03909171392430479,0.05297836381958208,5,7,32,0.001,32
combined,GRU,0.03915788138308932,0.05328988411315941,5,7,32,0.001,32
combined,CNN,0.05343517907649345,0.0724590972939372,5,7,32,0.001,32
combined,LSTM,0.03901412776736134,0.052947527555867575,5,7,32,0.0005,8
combined,LSTM_Attn,0.03854015323814802,0.05256871870406964,5,7,32,0.0005,8
combined,GRU,0.038346924736281665,0.052195568275023536,5,7,32,0.0005,8
combined,CNN,0.04335749716572068,0.05786623690484411,5,7,32,0.0005,8
combined,LSTM,0.03858186577822312,0.05274398777725777,5,7,32,0.0005,16
combined,LSTM_Attn,0.03901544079016397,0.053054336628131686,5,7,32,0.0005,16
combined,GRU,0.038410538962038554,0.05286761494072275,5,7,32,0.0005,16
combined,CNN,0.04113324474890437,0.05639952021395638,5,7,32,0.0005,16
combined,LSTM,0.039939812999421086,0.05372211712707317,5,7,32,0.0005,32
combined,LSTM_Attn,0.038991974466095286,0.05295487107734233,5,7,32,0.0005,32
combined,GRU,0.038367134360243575,0.05245898897766669,5,7,32,0.0005,32
combined,CNN,0.04758793411013743,0.06562718208248462,5,7,32,0.0005,32
combined,LSTM,0.038308987003781166,0.05232003101147741,5,7,64,0.001,8
combined,LSTM_Attn,0.03844333041506566,0.05250973789705559,5,7,64,0.001,8
combined,GRU,0.037833360696070864,0.052124899568953956,5,7,64,0.001,8
combined,CNN,0.05316042530294937,0.07303400280084643,5,7,64,0.001,8
combined,LSTM,0.038937884979030474,0.052885552753930754,5,7,64,0.001,16
combined,LSTM_Attn,0.038726369657685424,0.05273355831213909,5,7,64,0.001,16
combined,GRU,0.0392958637936857,0.0538184843290654,5,7,64,0.001,16
combined,CNN,0.046190276146810434,0.06334101229133546,5,7,64,0.001,16
combined,LSTM,0.03842057191621667,0.05249983368980985,5,7,64,0.001,32
combined,LSTM_Attn,0.03899032692671735,0.05290460121506062,5,7,64,0.001,32
combined,GRU,0.03920000329487922,0.053066233244153285,5,7,64,0.001,32
combined,CNN,0.0559595148809058,0.07007298295932646,5,7,64,0.001,32
combined,LSTM,0.038830230520489076,0.052939819928266255,5,7,64,0.0005,8
combined,LSTM_Attn,0.03901767399638229,0.05296655802822694,5,7,64,0.0005,8
combined,GRU,0.03864350989055989,0.05270917714162185,5,7,64,0.0005,8
combined,CNN,0.07495961593799383,0.10822472084353962,5,7,64,0.0005,8
combined,LSTM,0.03833486188640548,0.052378776239213,5,7,64,0.0005,16
combined,LSTM_Attn,0.03930650719809027,0.053162798548820944,5,7,64,0.0005,16
combined,GRU,0.03830173676745734,0.05252623543561538,5,7,64,0.0005,16
combined,CNN,0.0412458611764438,0.054834273551771215,5,7,64,0.0005,16
combined,LSTM,0.03825605018497124,0.05230045801952518,5,7,64,0.0005,32
combined,LSTM_Attn,0.03880407055001094,0.05269835631828929,5,7,64,0.0005,32
combined,GRU,0.038962197338349935,0.053087358313647845,5,7,64,0.0005,32
combined,CNN,0.05982842577692457,0.07348042819834058,5,7,64,0.0005,32
combined,LSTM,0.03848360283148918,0.05239552594659664,5,7,128,0.001,8
combined,LSTM_Attn,0.03889594573695999,0.05286972654202059,5,7,128,0.001,8
combined,GRU,0.038896509698572744,0.05304671710168767,5,7,128,0.001,8
combined,CNN,0.050110490716949736,0.0667329124827794,5,7,128,0.001,8
combined,LSTM,0.038268789535559775,0.052869060133246215,5,7,128,0.001,16
combined,LSTM_Attn,0.03927343358477462,0.05326104161510313,5,7,128,0.001,16
combined,GRU,0.03905320123316336,0.05321552917866723,5,7,128,0.001,16
combined,CNN,0.053803302304912905,0.07023953290423705,5,7,128,0.001,16
combined,LSTM,0.03965537495859561,0.05334739587815557,5,7,128,0.001,32
combined,LSTM_Attn,0.03835425875144456,0.05254869383856288,5,7,128,0.001,32
combined,GRU,0.0458912556757641,0.059150413769914555,5,7,128,0.001,32
combined,CNN,0.04599488227324559,0.06289706845734329,5,7,128,0.001,32
combined,LSTM,0.03894853414787217,0.052898019051339076,5,7,128,0.0005,8
combined,LSTM_Attn,0.038613715900093555,0.05262221972262165,5,7,128,0.0005,8
combined,GRU,0.03872482310073398,0.052539872387437694,5,7,128,0.0005,8
combined,CNN,0.057159488928679954,0.07771905742531938,5,7,128,0.0005,8
combined,LSTM,0.039253207554796464,0.053208885902192755,5,7,128,0.0005,16
combined,LSTM_Attn,0.03859986256655478,0.05253536879923955,5,7,128,0.0005,16
combined,GRU,0.03929030147160545,0.05321057464731823,5,7,128,0.0005,16
combined,CNN,0.0455911633178249,0.06487715915973984,5,7,128,0.0005,16
combined,LSTM,0.038856492796746855,0.05286019978970533,5,7,128,0.0005,32
combined,LSTM_Attn,0.03855315008385584,0.05255715437964008,5,7,128,0.0005,32
combined,GRU,0.03933032334618015,0.05337356047356118,5,7,128,0.0005,32
combined,CNN,0.06279688639524321,0.07941916186484471,5,7,128,0.0005,32
combined,LSTM,0.03896836885934207,0.05298998917344686,5,7,256,0.001,8
combined,LSTM_Attn,0.03919485001688774,0.05331707620954355,5,7,256,0.001,8
combined,GRU,0.03779248027621888,0.051957540241778434,5,7,256,0.001,8
combined,CNN,0.0518551396169126,0.067382060575526,5,7,256,0.001,8
combined,LSTM,0.038993273018964464,0.052948341959855226,5,7,256,0.001,16
combined,LSTM_Attn,0.0384549162447502,0.05248098633749418,5,7,256,0.001,16
combined,GRU,0.03811767128837855,0.05273824165909228,5,7,256,0.001,16
combined,CNN,0.04855954903065746,0.06325163586789956,5,7,256,0.001,16
combined,LSTM,0.038987412405774434,0.05299756563510186,5,7,256,0.001,32
combined,LSTM_Attn,0.03903883733784249,0.05295308122302689,5,7,256,0.001,32
combined,GRU,0.03882389877106819,0.053171149957007814,5,7,256,0.001,32
combined,CNN,0.04723245852745797,0.0615237804085869,5,7,256,0.001,32
combined,LSTM,0.03891364991375926,0.05307086427042211,5,7,256,0.0005,8
combined,LSTM_Attn,0.03909584032213988,0.05305276480292502,5,7,256,0.0005,8
combined,GRU,0.0400182381859898,0.05561679004778722,5,7,256,0.0005,8
combined,CNN,0.06616252428831108,0.08832826143841592,5,7,256,0.0005,8
combined,LSTM,0.038212771716717886,0.0522586720553574,5,7,256,0.0005,16
combined,LSTM_Attn,0.03861427471189837,0.05259672485199345,5,7,256,0.0005,16
combined,GRU,0.038168540021273394,0.05265799715616218,5,7,256,0.0005,16
combined,CNN,0.06498086259608109,0.0881318300574831,5,7,256,0.0005,16
combined,LSTM,0.03903856530508273,0.05293084636188736,5,7,256,0.0005,32
combined,LSTM_Attn,0.038307905925548044,0.05247193540036974,5,7,256,0.0005,32
combined,GRU,0.03850221082854511,0.05247181112577116,5,7,256,0.0005,32
combined,CNN,0.05572195547225358,0.07434986173072204,5,7,256,0.0005,32
combined,LSTM,0.03797622200607684,0.052148088052720976,10,3,32,0.001,8
combined,LSTM_Attn,0.03783414056850329,0.05197233182958568,10,3,32,0.001,8
combined,GRU,0.03820273467469033,0.052301042442650006,10,3,32,0.001,8
combined,CNN,0.043524872850364396,0.058182822629677,10,3,32,0.001,8
combined,LSTM,0.03855957506429701,0.05256267507332907,10,3,32,0.001,16
combined,LSTM_Attn,0.03798366480443505,0.05207716544739861,10,3,32,0.001,16
combined,GRU,0.03796027496075629,0.05228215144364166,10,3,32,0.001,16
combined,CNN,0.04229862961946703,0.05800253036866743,10,3,32,0.001,16
combined,LSTM,0.03836172895477396,0.05247339629566829,10,3,32,0.001,32
combined,LSTM_Attn,0.038024586028400864,0.05209648836089884,10,3,32,0.001,32
combined,GRU,0.03798151876571936,0.05211049395352411,10,3,32,0.001,32
combined,CNN,0.042533754691893244,0.05682944615690629,10,3,32,0.001,32
combined,LSTM,0.037616805849208935,0.05183994350059329,10,3,32,0.0005,8
combined,LSTM_Attn,0.03767819892957804,0.0517855399364595,10,3,32,0.0005,8
combined,GRU,0.03814958963850485,0.05225166858055105,10,3,32,0.0005,8
combined,CNN,0.050613655644690746,0.06648636678169917,10,3,32,0.0005,8
combined,LSTM,0.038831160046286124,0.05285208979592151,10,3,32,0.0005,16
combined,LSTM_Attn,0.03834115208510508,0.052394651450895835,10,3,32,0.0005,16
combined,GRU,0.03842493821867956,0.05244301011259178,10,3,32,0.0005,16
combined,CNN,0.04254436464273998,0.05732466832518368,10,3,32,0.0005,16
combined,LSTM,0.03873007376353451,0.052689062559715366,10,3,32,0.0005,32
combined,LSTM_Attn,0.0380248505486649,0.05220672976280379,10,3,32,0.0005,32
combined,GRU,0.038015428843293717,0.052218437859675615,10,3,32,0.0005,32
combined,CNN,0.05357081308529928,0.0713178671790231,10,3,32,0.0005,32
combined,LSTM,0.037907861521227014,0.05225537747696194,10,3,64,0.001,8
combined,LSTM_Attn,0.03814579274021101,0.05226005216280319,10,3,64,0.001,8
combined,GRU,0.03808740850461645,0.05216614952782257,10,3,64,0.001,8
combined,CNN,0.04270286238878285,0.05831303022549715,10,3,64,0.001,8
combined,LSTM,0.03812854573164065,0.052181467071551135,10,3,64,0.001,16
combined,LSTM_Attn,0.03785958427830469,0.05193492115457068,10,3,64,0.001,16
combined,GRU,0.036775715089047235,0.05114049036460243,10,3,64,0.001,16
combined,CNN,0.04486274824435824,0.059748120264633095,10,3,64,0.001,16
combined,LSTM,0.03787795561452056,0.052090070755714084,10,3,64,0.001,32
combined,LSTM_Attn,0.03837904011255431,0.05264429825756059,10,3,64,0.001,32
combined,GRU,0.03846657004381659,0.05315329445892152,10,3,64,0.001,32
combined,CNN,0.044688169092837744,0.062172031436572246,10,3,64,0.001,32
combined,LSTM,0.03790451914984463,0.05207151096392919,10,3,64,0.0005,8
combined,LSTM_Attn,0.0380211213022689,0.052225934360378194,10,3,64,0.0005,8
combined,GRU,0.03715254634174972,0.051728773105902244,10,3,64,0.0005,8
combined,CNN,0.045355528431378446,0.06047167330036692,10,3,64,0.0005,8
combined,LSTM,0.03766494086383909,0.05194997183636658,10,3,64,0.0005,16
